file_name,class,name,num_inds,confidence,datetime,media,model
06210026.MP4,7.0,Red-collared Dove,1.0,0.9311525374650955,2022-07-03 21:01:49,video,color
06210027.JPG,7,Red-collared Dove,1.0,0.9397387504577637,2022-07-03 21:01:52,image,color
06210028.JPG,7,Red-collared Dove,1.0,0.9438964128494263,2022-07-03 21:01:53,image,color
06210029.JPG,7,Red-collared Dove,1.0,0.9414509534835815,2022-07-03 21:01:54,image,color
06210030.MP4,7.0,Red-collared Dove,1.0,0.908071905374527,2022-07-03 21:01:54,video,color
06210031.JPG,7,Red-collared Dove,1.0,0.9092797636985779,2022-07-03 21:01:57,image,color
06210032.JPG,7,Red-collared Dove,1.0,0.9369446039199829,2022-07-03 21:01:57,image,color
06210033.JPG,7,Red-collared Dove,1.0,0.9333863258361816,2022-07-03 21:01:58,image,color
06210034.MP4,7.0,Red-collared Dove,1.0,0.9195808060467243,2022-07-03 21:01:59,video,color
06210035.JPG,7,Red-collared Dove,1.0,0.94150310754776,2022-07-03 21:02:02,image,color
06210036.JPG,7,Red-collared Dove,1.0,0.9394760131835938,2022-07-03 21:02:03,image,color
06210037.JPG,7,Red-collared Dove,1.0,0.945442259311676,2022-07-03 21:02:03,image,color
06210038.MP4,7.0,Red-collared Dove,1.0,0.8876896388828754,2022-07-03 21:02:04,video,color
06210039.JPG,7,Red-collared Dove,1.0,0.931228756904602,2022-07-03 21:02:07,image,color
06210040.JPG,7,Red-collared Dove,1.0,0.9246001243591309,2022-07-03 21:02:07,image,color
06210041.JPG,7,Red-collared Dove,1.0,0.9296966195106506,2022-07-03 21:02:08,image,color
06210042.MP4,7.0,Red-collared Dove,1.0,0.9170951396226883,2022-07-03 21:02:09,video,color
06210043.JPG,7,Red-collared Dove,1.0,0.9359723925590515,2022-07-03 21:02:11,image,color
06210044.JPG,7,Red-collared Dove,1.0,0.9389492869377136,2022-07-03 21:02:12,image,color
06210045.JPG,7,Red-collared Dove,1.0,0.9323732852935791,2022-07-03 21:02:13,image,color
06210046.MP4,7.0,Red-collared Dove,1.0,0.8579618235429128,2022-07-03 21:02:13,video,color
06210046.MP4,12.0,Blue Rock-thrush (male),1.0,0.6200544610619545,2022-07-03 21:02:13,video,color
06210047.JPG,7,Red-collared Dove,1.0,0.9116219878196716,2022-07-03 21:02:16,image,color
06210048.JPG,7,Red-collared Dove,1.0,0.93049556016922,2022-07-03 21:02:16,image,color
06210049.JPG,7,Red-collared Dove,1.0,0.9293689727783203,2022-07-03 21:02:18,image,color
06210050.MP4,0.0,Black-winged Kite,1.0,0.6663879752159119,2022-07-03 21:02:18,video,color
06210050.MP4,3.0,Black Drongo,1.0,0.5850563049316406,2022-07-03 21:02:18,video,color
06210050.MP4,7.0,Red-collared Dove,1.0,0.7723382665560796,2022-07-03 21:02:18,video,color
06210051.JPG,7,Red-collared Dove,1.0,0.9365268349647522,2022-07-03 21:02:21,image,color
06210052.JPG,7,Red-collared Dove,1.0,0.9065166711807251,2022-07-03 21:02:21,image,color
06210053.JPG,7,Red-collared Dove,1.0,0.9322080612182617,2022-07-03 21:02:22,image,color
06210054.MP4,7.0,Red-collared Dove,1.0,0.9007671996951103,2022-07-03 21:02:23,video,color
06210055.JPG,7,Red-collared Dove,1.0,0.9224987626075745,2022-07-03 21:02:25,image,color
06210056.JPG,7,Red-collared Dove,1.0,0.910155177116394,2022-07-03 21:02:26,image,color
06210057.JPG,7,Red-collared Dove,1.0,0.9137517809867859,2022-07-03 21:02:27,image,color
06210058.MP4,7.0,Red-collared Dove,1.0,0.8876191303133965,2022-07-03 21:02:27,video,color
06210059.JPG,7,Red-collared Dove,1.0,0.9307368993759155,2022-07-03 21:02:30,image,color
06210060.JPG,7,Red-collared Dove,1.0,0.8177872896194458,2022-07-03 21:02:31,image,color
06210061.JPG,7,Red-collared Dove,1.0,0.7492728233337402,2022-07-03 21:02:32,image,color
06210062.MP4,0.0,Black-winged Kite,1.0,0.4895528703927994,2022-07-03 21:02:32,video,color
06210062.MP4,7.0,Red-collared Dove,1.0,0.8214944104353586,2022-07-03 21:02:32,video,color
06210063.JPG,7,Red-collared Dove,1.0,0.9290904402732849,2022-07-03 21:02:35,image,color
06210064.JPG,7,Red-collared Dove,1.0,0.9250423312187195,2022-07-03 21:02:36,image,color
06210065.JPG,7,Red-collared Dove,1.0,0.9274260401725769,2022-07-03 21:02:37,image,color
06210066.MP4,7.0,Red-collared Dove,1.0,0.9187182150781155,2022-07-03 21:02:37,video,color
06210067.JPG,7,Red-collared Dove,1.0,0.9319189190864563,2022-07-03 21:02:40,image,color
06210068.JPG,7,Red-collared Dove,1.0,0.9130639433860779,2022-07-03 21:02:41,image,color
06210069.JPG,7,Red-collared Dove,1.0,0.9294372797012329,2022-07-03 21:02:41,image,color
06210070.MP4,7.0,Red-collared Dove,1.0,0.8995190598070621,2022-07-03 21:02:42,video,color
06210071.JPG,7,Red-collared Dove,1.0,0.9290444254875183,2022-07-03 21:02:45,image,color
06210072.JPG,7,Red-collared Dove,1.0,0.9203458428382874,2022-07-03 21:02:46,image,color
06210073.JPG,7,Red-collared Dove,1.0,0.9321387410163879,2022-07-03 21:02:47,image,color
06210074.MP4,7.0,Red-collared Dove,1.0,0.8449613372484843,2022-07-03 21:02:48,video,color
06210074.MP4,12.0,Blue Rock-thrush (male),1.0,0.7205341458320618,2022-07-03 21:02:48,video,color
06210075.JPG,7,Red-collared Dove,1.0,0.9264381527900696,2022-07-03 21:02:50,image,color
06210076.JPG,7,Red-collared Dove,1.0,0.9300580620765686,2022-07-03 21:02:51,image,color
06210077.JPG,7,Red-collared Dove,1.0,0.8826897740364075,2022-07-03 21:02:52,image,color
06210078.MP4,7.0,Red-collared Dove,1.0,0.7492172100714275,2022-07-03 21:02:53,video,color
06210078.MP4,10.0,Long-tailed Shrike,1.0,0.5714067220687866,2022-07-03 21:02:53,video,color
06210078.MP4,12.0,Blue Rock-thrush (male),1.0,0.5283917586008707,2022-07-03 21:02:53,video,color
06210078.MP4,18.0,Spotted Dove,1.0,0.29475918412208557,2022-07-03 21:02:53,video,color
06210079.JPG,7,Red-collared Dove,1.0,0.9317290782928467,2022-07-03 21:02:55,image,color
06210080.JPG,7,Red-collared Dove,1.0,0.9392971992492676,2022-07-03 21:02:56,image,color
06210081.JPG,7,Red-collared Dove,1.0,0.9188644886016846,2022-07-03 21:02:56,image,color
06210082.MP4,7.0,Red-collared Dove,1.0,0.9221114963293076,2022-07-03 21:02:57,video,color
06210083.JPG,7,Red-collared Dove,1.0,0.9386962056159973,2022-07-03 21:03:00,image,color
06210084.JPG,7,Red-collared Dove,1.0,0.9352245330810547,2022-07-03 21:03:00,image,color
06210085.JPG,7,Red-collared Dove,1.0,0.9367656111717224,2022-07-03 21:03:01,image,color
06210086.MP4,7.0,Red-collared Dove,1.0,0.9075160846114159,2022-07-03 21:03:01,video,color
06220087.JPG,7,Red-collared Dove,1.0,0.9408449530601501,2022-07-03 21:03:04,image,color
06220088.JPG,7,Red-collared Dove,1.0,0.9191688895225525,2022-07-03 21:03:05,image,color
06220089.JPG,7,Red-collared Dove,1.0,0.9317323565483093,2022-07-03 21:03:06,image,color
06220090.MP4,0.0,Black-winged Kite,1.0,0.4396475851535797,2022-07-03 21:03:07,video,color
06220090.MP4,2.0,Brown Shrike,1.0,0.3686314821243286,2022-07-03 21:03:07,video,color
06220090.MP4,4.0,Plain Prinia,1.0,0.4924779236316681,2022-07-03 21:03:07,video,color
06220090.MP4,7.0,Red-collared Dove,1.0,0.4647489736477534,2022-07-03 21:03:07,video,color
06220090.MP4,11.0,Daurian Redstart (female),1.0,0.4367913603782654,2022-07-03 21:03:07,video,color
06220090.MP4,12.0,Blue Rock-thrush (male),1.0,0.5271618366241455,2022-07-03 21:03:07,video,color
06220090.MP4,13.0,"Blue Rock-thrush (female, juv)",1.0,0.2967168092727661,2022-07-03 21:03:07,video,color
06220090.MP4,18.0,Spotted Dove,1.0,0.47256747881571454,2022-07-03 21:03:07,video,color
06220091.JPG,7,Red-collared Dove,1.0,0.9024741649627686,2022-07-03 21:03:09,image,color
06220092.JPG,7,Red-collared Dove,1.0,0.9367304444313049,2022-07-03 21:03:10,image,color
06220093.JPG,7,Red-collared Dove,1.0,0.9318401217460632,2022-07-03 21:03:11,image,color
06220094.MP4,0.0,Black-winged Kite,1.0,0.4513971706231435,2022-07-03 21:03:12,video,color
06220094.MP4,2.0,Brown Shrike,1.0,0.7063131332397461,2022-07-03 21:03:12,video,color
06220094.MP4,7.0,Red-collared Dove,1.0,0.7265670627355576,2022-07-03 21:03:12,video,color
06220094.MP4,8.0,Gray Treepie,1.0,0.44665229320526123,2022-07-03 21:03:12,video,color
06220094.MP4,10.0,Long-tailed Shrike,1.0,0.6540901958942413,2022-07-03 21:03:12,video,color
06220095.JPG,7,Red-collared Dove,1.0,0.9288272857666016,2022-07-03 21:03:15,image,color
06220096.JPG,7,Red-collared Dove,1.0,0.9313384890556335,2022-07-03 21:03:15,image,color
06220097.JPG,7,Red-collared Dove,1.0,0.9191022515296936,2022-07-03 21:03:16,image,color
06220098.MP4,0.0,Black-winged Kite,1.0,0.6977595627307892,2022-07-03 21:03:17,video,color
06220098.MP4,3.0,Black Drongo,1.0,0.6410298347473145,2022-07-03 21:03:17,video,color
06220098.MP4,7.0,Red-collared Dove,1.0,0.262023389339447,2022-07-03 21:03:17,video,color
06220098.MP4,18.0,Spotted Dove,1.0,0.5458317920565605,2022-07-03 21:03:17,video,color
06220099.JPG,7,Red-collared Dove,1.0,0.9269543290138245,2022-07-03 21:03:19,image,color
06220100.JPG,7,Red-collared Dove,1.0,0.9256500601768494,2022-07-03 21:03:20,image,color
06220101.JPG,7,Red-collared Dove,1.0,0.930249810218811,2022-07-03 21:03:21,image,color
06220102.MP4,3.0,Black Drongo,1.0,0.6543396761020025,2022-07-03 21:03:22,video,color
06220102.MP4,7.0,Red-collared Dove,1.0,0.7420188069343567,2022-07-03 21:03:22,video,color
06220102.MP4,12.0,Blue Rock-thrush (male),1.0,0.3972005844116211,2022-07-03 21:03:22,video,color
06220102.MP4,18.0,Spotted Dove,1.0,0.7143974900245667,2022-07-03 21:03:22,video,color
06220103.JPG,7,Red-collared Dove,1.0,0.9121963381767273,2022-07-03 21:03:24,image,color
06220104.JPG,7,Red-collared Dove,1.0,0.9227827191352844,2022-07-03 21:03:25,image,color
06220105.JPG,7,Red-collared Dove,1.0,0.9294040203094482,2022-07-03 21:03:25,image,color
06220106.MP4,2.0,Brown Shrike,1.0,0.40983718633651733,2022-07-03 21:03:26,video,color
06220106.MP4,3.0,Black Drongo,1.0,0.5844219028949738,2022-07-03 21:03:26,video,color
06220106.MP4,7.0,Red-collared Dove,1.0,0.5855030119419098,2022-07-03 21:03:26,video,color
06220107.JPG,7,Red-collared Dove,1.0,0.9367392063140869,2022-07-03 21:03:29,image,color
06220108.JPG,7,Red-collared Dove,1.0,0.9192916750907898,2022-07-03 21:03:29,image,color
06220109.JPG,7,Red-collared Dove,1.0,0.9279416799545288,2022-07-03 21:03:30,image,color
06220110.MP4,0.0,Black-winged Kite,1.0,0.3098437190055847,2022-07-03 21:03:31,video,color
06220110.MP4,2.0,Brown Shrike,1.0,0.35715150833129883,2022-07-03 21:03:31,video,color
06220110.MP4,7.0,Red-collared Dove,1.0,0.5426615889255817,2022-07-03 21:03:31,video,color
06220110.MP4,10.0,Long-tailed Shrike,1.0,0.41209353506565094,2022-07-03 21:03:31,video,color
06220110.MP4,12.0,Blue Rock-thrush (male),1.0,0.4721667468547821,2022-07-03 21:03:31,video,color
06220111.JPG,7,Red-collared Dove,1.0,0.9240578413009644,2022-07-03 21:03:34,image,color
06220112.JPG,7,Red-collared Dove,1.0,0.8919856548309326,2022-07-03 21:03:35,image,color
06220113.JPG,7,Red-collared Dove,1.0,0.9093726277351379,2022-07-03 21:03:36,image,color
06220114.MP4,7.0,Red-collared Dove,1.0,0.76014629277316,2022-07-03 21:03:37,video,color
06220114.MP4,12.0,Blue Rock-thrush (male),1.0,0.4372403025627136,2022-07-03 21:03:37,video,color
06220114.MP4,13.0,"Blue Rock-thrush (female, juv)",1.0,0.5033913453420004,2022-07-03 21:03:37,video,color
06220115.JPG,7,Red-collared Dove,1.0,0.9185929894447327,2022-07-03 21:03:39,image,color
06220116.JPG,7,Red-collared Dove,1.0,0.9071051478385925,2022-07-03 21:03:40,image,color
06220117.JPG,7,Red-collared Dove,1.0,0.9098078012466431,2022-07-03 21:03:41,image,color
06220118.MP4,3.0,Black Drongo,1.0,0.5986276865005493,2022-07-03 21:03:42,video,color
06220118.MP4,7.0,Red-collared Dove,1.0,0.6751542776823044,2022-07-03 21:03:42,video,color
06220118.MP4,12.0,Blue Rock-thrush (male),1.0,0.6262214183807373,2022-07-03 21:03:42,video,color
06220118.MP4,13.0,"Blue Rock-thrush (female, juv)",1.0,0.6225959956645966,2022-07-03 21:03:42,video,color
06220118.MP4,18.0,Spotted Dove,1.0,0.6342930197715759,2022-07-03 21:03:42,video,color
06220119.JPG,7,Red-collared Dove,1.0,0.9319040775299072,2022-07-03 21:03:44,image,color
06220120.JPG,7,Red-collared Dove,1.0,0.928094208240509,2022-07-03 21:03:45,image,color
06220121.JPG,7,Red-collared Dove,1.0,0.9310299754142761,2022-07-03 21:03:45,image,color
06220122.MP4,3.0,Black Drongo,1.0,0.5888997912406921,2022-07-03 21:03:46,video,color
06220122.MP4,7.0,Red-collared Dove,1.0,0.742408866683642,2022-07-03 21:03:46,video,color
06220122.MP4,12.0,Blue Rock-thrush (male),1.0,0.38484304149945575,2022-07-03 21:03:46,video,color
06220123.JPG,7,Red-collared Dove,1.0,0.9180359244346619,2022-07-03 21:03:49,image,color
06220124.JPG,7,Red-collared Dove,1.0,0.9373732805252075,2022-07-03 21:03:49,image,color
06220125.JPG,7,Red-collared Dove,1.0,0.9323947429656982,2022-07-03 21:03:50,image,color
06220126.MP4,0.0,Black-winged Kite,1.0,0.41696615020434064,2022-07-03 21:03:51,video,color
06220126.MP4,2.0,Brown Shrike,1.0,0.3915250301361084,2022-07-03 21:03:51,video,color
06220126.MP4,4.0,Plain Prinia,1.0,0.29437559843063354,2022-07-03 21:03:51,video,color
06220126.MP4,7.0,Red-collared Dove,1.0,0.6923290863633156,2022-07-03 21:03:51,video,color
06220126.MP4,10.0,Long-tailed Shrike,1.0,0.5413849751154581,2022-07-03 21:03:51,video,color
06220127.JPG,7,Red-collared Dove,1.0,0.9255440831184387,2022-07-03 21:03:54,image,color
06220128.JPG,7,Red-collared Dove,1.0,0.9231505990028381,2022-07-03 21:03:55,image,color
06220129.JPG,7,Red-collared Dove,1.0,0.9244866967201233,2022-07-03 21:03:56,image,color
06220130.MP4,7.0,Red-collared Dove,1.0,0.8334068953990936,2022-07-03 21:03:57,video,color
06220131.JPG,7,Red-collared Dove,1.0,0.9135420918464661,2022-07-03 21:04:00,image,color
06220132.JPG,7,Red-collared Dove,1.0,0.9194991588592529,2022-07-03 21:04:01,image,color
06220133.JPG,7,Red-collared Dove,1.0,0.9171977043151855,2022-07-03 21:04:02,image,color
06220134.MP4,7.0,Red-collared Dove,1.0,0.808317206799984,2022-07-03 21:04:02,video,color
06220135.JPG,7,Red-collared Dove,1.0,0.9195704460144043,2022-07-03 21:04:05,image,color
06220136.JPG,7,Red-collared Dove,1.0,0.8925138711929321,2022-07-03 21:04:06,image,color
06220137.JPG,7,Red-collared Dove,1.0,0.9148761034011841,2022-07-03 21:04:06,image,color
06220138.MP4,7.0,Red-collared Dove,1.0,0.484281246860822,2022-07-03 21:04:07,video,color
06220138.MP4,10.0,Long-tailed Shrike,1.0,0.3694125324487686,2022-07-03 21:04:07,video,color
06220138.MP4,18.0,Spotted Dove,1.0,0.5049003958702087,2022-07-03 21:04:07,video,color
06220139.JPG,7,Red-collared Dove,1.0,0.9218559265136719,2022-07-03 21:04:09,image,color
06220140.JPG,7,Red-collared Dove,1.0,0.9300175905227661,2022-07-03 21:04:10,image,color
06220141.JPG,7,Red-collared Dove,1.0,0.9219885468482971,2022-07-03 21:04:11,image,color
06220142.MP4,7.0,Red-collared Dove,1.0,0.710307946571937,2022-07-03 21:04:11,video,color
06220142.MP4,18.0,Spotted Dove,1.0,0.54974764585495,2022-07-03 21:04:11,video,color
06220143.JPG,7,Red-collared Dove,1.0,0.9093936681747437,2022-07-03 21:04:12,image,color
06220144.JPG,7,Red-collared Dove,1.0,0.923524022102356,2022-07-03 21:04:12,image,color
06220145.JPG,7,Red-collared Dove,1.0,0.9099656343460083,2022-07-03 21:04:12,image,color
06220146.MP4,0.0,Black-winged Kite,1.0,0.612712949514389,2022-07-03 21:04:12,video,color
06220146.MP4,3.0,Black Drongo,1.0,0.5551754434903463,2022-07-03 21:04:12,video,color
06220146.MP4,7.0,Red-collared Dove,1.0,0.382656455039978,2022-07-03 21:04:12,video,color
06220146.MP4,13.0,"Blue Rock-thrush (female, juv)",1.0,0.47361528873443604,2022-07-03 21:04:12,video,color
06220146.MP4,18.0,Spotted Dove,1.0,0.7052611708641052,2022-07-03 21:04:12,video,color
06220147.JPG,7,Red-collared Dove,1.0,0.9007834196090698,2022-07-03 21:04:15,image,color
06220148.JPG,7,Red-collared Dove,1.0,0.944987952709198,2022-07-03 21:04:15,image,color
06220149.JPG,7,Red-collared Dove,1.0,0.9461798667907715,2022-07-03 21:04:15,image,color
06220150.MP4,0.0,Black-winged Kite,1.0,0.7035769522190094,2022-07-03 21:04:15,video,color
06220150.MP4,7.0,Red-collared Dove,1.0,0.6628476083278656,2022-07-03 21:04:15,video,color
06220150.MP4,8.0,Gray Treepie,1.0,0.6313085357348124,2022-07-03 21:04:15,video,color
06220150.MP4,18.0,Spotted Dove,1.0,0.582370380560557,2022-07-03 21:04:15,video,color
06220151.JPG,7,Red-collared Dove,1.0,0.9345977306365967,2022-07-03 21:04:17,image,color
06220152.JPG,7,Red-collared Dove,1.0,0.9257208108901978,2022-07-03 21:04:17,image,color
06220153.JPG,7,Red-collared Dove,1.0,0.925208568572998,2022-07-03 21:04:17,image,color
06220154.MP4,0.0,Black-winged Kite,1.0,0.4667389243841171,2022-07-03 21:04:17,video,color
06220154.MP4,3.0,Black Drongo,1.0,0.5849659442901611,2022-07-03 21:04:17,video,color
06220154.MP4,7.0,Red-collared Dove,1.0,0.33723554015159607,2022-07-03 21:04:17,video,color
06220154.MP4,8.0,Gray Treepie,1.0,0.4743293225765228,2022-07-03 21:04:17,video,color
06220154.MP4,10.0,Long-tailed Shrike,1.0,0.3491489663720131,2022-07-03 21:04:17,video,color
06220154.MP4,18.0,Spotted Dove,1.0,0.541052520275116,2022-07-03 21:04:17,video,color
06220155.JPG,7,Red-collared Dove,1.0,0.92904132604599,2022-07-03 21:04:19,image,color
06220156.JPG,7,Red-collared Dove,1.0,0.9226146340370178,2022-07-03 21:04:19,image,color
06220157.JPG,7,Red-collared Dove,1.0,0.9092907905578613,2022-07-03 21:04:19,image,color
06220158.MP4,0.0,Black-winged Kite,1.0,0.6921500563621521,2022-07-03 21:04:20,video,color
06220158.MP4,3.0,Black Drongo,1.0,0.45178326964378357,2022-07-03 21:04:20,video,color
06220158.MP4,7.0,Red-collared Dove,1.0,0.65346959233284,2022-07-03 21:04:20,video,color
06220158.MP4,10.0,Long-tailed Shrike,1.0,0.47375272891738196,2022-07-03 21:04:20,video,color
06220159.JPG,7,Red-collared Dove,1.0,0.9482976794242859,2022-07-03 21:04:23,image,color
06220160.JPG,7,Red-collared Dove,1.0,0.9294622540473938,2022-07-03 21:04:24,image,color
06220161.JPG,7,Red-collared Dove,1.0,0.9341241717338562,2022-07-03 21:04:25,image,color
06220162.MP4,0.0,Black-winged Kite,1.0,0.40321922302246094,2022-07-03 21:04:25,video,color
06220162.MP4,3.0,Black Drongo,1.0,0.4359077364206314,2022-07-03 21:04:25,video,color
06220162.MP4,7.0,Red-collared Dove,1.0,0.550416111946106,2022-07-03 21:04:25,video,color
06220162.MP4,10.0,Long-tailed Shrike,1.0,0.36063072085380554,2022-07-03 21:04:25,video,color
06220163.JPG,7,Red-collared Dove,1.0,0.93516606092453,2022-07-03 21:04:27,image,color
06220164.JPG,7,Red-collared Dove,1.0,0.9285086393356323,2022-07-03 21:04:27,image,color
06220165.JPG,7,Red-collared Dove,1.0,0.9312600493431091,2022-07-03 21:04:27,image,color
06220166.MP4,0.0,Black-winged Kite,1.0,0.25108465552330017,2022-07-03 21:04:27,video,color
06220166.MP4,2.0,Brown Shrike,1.0,0.3629276156425476,2022-07-03 21:04:27,video,color
06220166.MP4,7.0,Red-collared Dove,1.0,0.6826838900645574,2022-07-03 21:04:27,video,color
06220166.MP4,10.0,Long-tailed Shrike,1.0,0.42414264245466754,2022-07-03 21:04:27,video,color
06220167.JPG,7,Red-collared Dove,1.0,0.9373394846916199,2022-07-03 21:04:29,image,color
06220168.JPG,7,Red-collared Dove,1.0,0.9361960887908936,2022-07-03 21:04:29,image,color
06220169.JPG,7,Red-collared Dove,1.0,0.9420740008354187,2022-07-03 21:04:29,image,color
06220170.MP4,0.0,Black-winged Kite,1.0,0.7116631070772806,2022-07-03 21:04:29,video,color
06220170.MP4,3.0,Black Drongo,1.0,0.4260829985141754,2022-07-03 21:04:29,video,color
06220170.MP4,7.0,Red-collared Dove,1.0,0.5267191082239151,2022-07-03 21:04:29,video,color
06220170.MP4,8.0,Gray Treepie,1.0,0.2847854197025299,2022-07-03 21:04:29,video,color
06220170.MP4,18.0,Spotted Dove,1.0,0.5308257639408112,2022-07-03 21:04:29,video,color
06220171.JPG,7,Red-collared Dove,1.0,0.9280771613121033,2022-07-03 21:04:30,image,color
06220172.JPG,7,Red-collared Dove,1.0,0.9285439252853394,2022-07-03 21:04:30,image,color
06220173.JPG,7,Red-collared Dove,1.0,0.9227623343467712,2022-07-03 21:04:30,image,color
06220174.MP4,3.0,Black Drongo,1.0,0.4871448278427124,2022-07-03 21:04:30,video,color
06220174.MP4,7.0,Red-collared Dove,1.0,0.5667493710151086,2022-07-03 21:04:30,video,color
06220174.MP4,18.0,Spotted Dove,1.0,0.6025218268235525,2022-07-03 21:04:30,video,color
06220175.JPG,7,Red-collared Dove,1.0,0.9130324125289917,2022-07-03 21:04:33,image,color
06220176.JPG,7,Red-collared Dove,1.0,0.9084926843643188,2022-07-03 21:04:34,image,color
06220177.JPG,7,Red-collared Dove,1.0,0.9118679165840149,2022-07-03 21:04:34,image,color
06220178.MP4,3.0,Black Drongo,1.0,0.6254975646734238,2022-07-03 21:04:35,video,color
06220178.MP4,7.0,Red-collared Dove,1.0,0.5378504863807133,2022-07-03 21:04:35,video,color
06220178.MP4,18.0,Spotted Dove,1.0,0.7148630966742834,2022-07-03 21:04:35,video,color
06220179.JPG,7,Red-collared Dove,1.0,0.8172842264175415,2022-07-03 21:04:38,image,color
06220180.JPG,7,Red-collared Dove,1.0,0.8855953216552734,2022-07-03 21:04:39,image,color
06220181.JPG,7,Red-collared Dove,1.0,0.9218088984489441,2022-07-03 21:04:39,image,color
06220182.MP4,2.0,Brown Shrike,1.0,0.5587884485721588,2022-07-03 21:04:40,video,color
06220182.MP4,3.0,Black Drongo,1.0,0.44943906366825104,2022-07-03 21:04:40,video,color
06220182.MP4,7.0,Red-collared Dove,1.0,0.8642251938581467,2022-07-03 21:04:40,video,color
06220182.MP4,10.0,Long-tailed Shrike,1.0,0.2922646403312683,2022-07-03 21:04:40,video,color
06220182.MP4,12.0,Blue Rock-thrush (male),1.0,0.7516868412494659,2022-07-03 21:04:40,video,color
06220182.MP4,13.0,"Blue Rock-thrush (female, juv)",1.0,0.5861759930849075,2022-07-03 21:04:40,video,color
06220183.JPG,7,Red-collared Dove,1.0,0.9304793477058411,2022-07-03 21:04:43,image,color
06220184.JPG,7,Red-collared Dove,1.0,0.9231196641921997,2022-07-03 21:04:44,image,color
06220185.JPG,7,Red-collared Dove,1.0,0.9220808744430542,2022-07-03 21:04:44,image,color
06220186.MP4,2.0,Brown Shrike,1.0,0.6096124053001404,2022-07-03 21:04:45,video,color
06220186.MP4,3.0,Black Drongo,1.0,0.48693179339170456,2022-07-03 21:04:45,video,color
06220186.MP4,7.0,Red-collared Dove,1.0,0.6851318180561066,2022-07-03 21:04:45,video,color
06220186.MP4,12.0,Blue Rock-thrush (male),1.0,0.43471118807792664,2022-07-03 21:04:45,video,color
06220186.MP4,13.0,"Blue Rock-thrush (female, juv)",1.0,0.45451008280118305,2022-07-03 21:04:45,video,color
06220186.MP4,18.0,Spotted Dove,1.0,0.5254929065704346,2022-07-03 21:04:45,video,color
06220187.JPG,7,Red-collared Dove,1.0,0.9407699704170227,2022-07-03 21:04:48,image,color
06220188.JPG,7,Red-collared Dove,1.0,0.922331690788269,2022-07-03 21:04:49,image,color
06220189.JPG,7,Red-collared Dove,1.0,0.9303933382034302,2022-07-03 21:04:49,image,color
06220190.MP4,3.0,Black Drongo,1.0,0.5425569613774618,2022-07-03 21:04:50,video,color
06220190.MP4,4.0,Plain Prinia,1.0,0.3317934572696686,2022-07-03 21:04:50,video,color
06220190.MP4,7.0,Red-collared Dove,1.0,0.42876217762629193,2022-07-03 21:04:50,video,color
06220190.MP4,10.0,Long-tailed Shrike,1.0,0.6947544813156128,2022-07-03 21:04:50,video,color
06220190.MP4,18.0,Spotted Dove,1.0,0.5552369207143784,2022-07-03 21:04:50,video,color
06220191.JPG,7,Red-collared Dove,1.0,0.9347602128982544,2022-07-03 21:04:53,image,color
06220192.JPG,7,Red-collared Dove,1.0,0.9210792183876038,2022-07-03 21:04:54,image,color
06220193.JPG,7,Red-collared Dove,1.0,0.9251552820205688,2022-07-03 21:04:55,image,color
06220194.MP4,0.0,Black-winged Kite,1.0,0.4789144694805145,2022-07-03 21:04:55,video,color
